"Employeurs ayant obtenu une étude d’impact sur le marché du travail  (EIMT) positive en 2020 (avril-juin), par volet, classification nationale des professions (CNP) 2011 et lieu de affaires",,,,,,
Province/Territory,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes Approuvés,
Ontario,  Agriculture primaire,Turtle Island Produce Limited,"Walsingham, N0E1X0",8431-Ouvriers agricoles,14,
Ontario,  Agriculture primaire,Twin Creeks Greenhouse Inc.,"Watford, N0M2S0",8432-Ouvriers de pépinières et de serres,6,
Ontario,  Agriculture primaire,Twin Peaks Hydroponics Inc.,"Kingsville, N9Y2E5",8432-Ouvriers de pépinières et de serres,2,
Ontario,  Agriculture primaire,Tyler Demeulenaere Farms Ltd.,"Princeton, N0J1V0",8431-Ouvriers agricoles,2,
Ontario,  Agriculture primaire,Ubbelea Mushroom Farms Ltd.,"Millgrove, L8B1A1",8431-Ouvriers agricoles,5,
Ontario,  Agriculture primaire,Under Sun Acres Inc.,"Staples, N0P2J0",8432-Ouvriers de pépinières et de serres,31,
Ontario,  Agriculture primaire,Upper Canada Growers Ltd.,"NIAGARA ON THE LAKE, L0S1J0",8432-Ouvriers de pépinières et de serres,4,
Ontario,  Agriculture primaire,Vamos Investments Ltd.,"Brantford, N3R0B8",8431-Ouvriers agricoles,4,
Ontario,  Agriculture primaire,Van de Gevel Farms Inc.,"Port Stanley, N5L1J2",8431-Ouvriers agricoles,9,
Ontario,  Agriculture primaire,Van Haecke Farms Inc,"Tupperville, N0P2M0",8431-Ouvriers agricoles,4,
Ontario,  Agriculture primaire,Van Hoffen Farms (1999) Ltd,"Grassie, L0R1M0",8432-Ouvriers de pépinières et de serres,2,
Ontario,  Agriculture primaire,Van Ymeren Orchards Inc,"Aylmer, N5H2R4",8431-Ouvriers agricoles,1,
Ontario,  Agriculture primaire,Vanar Farms Ltd.,"Brantford, N3T5L5",8431-Ouvriers agricoles,8,
Ontario,  Agriculture primaire,Vanessa Hill Farms Inc,"VANESSA, N0E1V0",8431-Ouvriers agricoles,2,
Ontario,  Agriculture primaire,Vehof Farms Inc.,"Bright, N0J1B0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",2,
Ontario,  Agriculture primaire,Verkuyl Farms Limited,"Woodstock, N4S7W1",8431-Ouvriers agricoles,3,
Ontario,  Agriculture primaire,VINE FRESH ACRES LTD,"Leamington, N8H3V8",8432-Ouvriers de pépinières et de serres,42,
Ontario,  Agriculture primaire,Wagema Holdings Ltd.,"newmarket, L3Y4V9","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",2,
Ontario,  Agriculture primaire,Wall Farms Ltd,"St. Catharines, L2R6P9",8431-Ouvriers agricoles,6,
Ontario,  Agriculture primaire,Wespointe Greenhouses LTD.,"Leamington, N8H3V5",8432-Ouvriers de pépinières et de serres,1,
Ontario,  Agriculture primaire,Westland Hogco Inc.,"Exeter, N0M1S3","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",6,
Ontario,  Agriculture primaire,Weth Mushrooms Inc.,"Goderich, N7A3X8",8431-Ouvriers agricoles,1,
Ontario,  Agriculture primaire,Willowbrook Nurseries Inc.,"Fenwick, L0S1C0",8432-Ouvriers de pépinières et de serres,3,
Ontario,  Agriculture primaire,Willowtree Farm Inc.,"Port Perry, L9L1B5",8431-Ouvriers agricoles,18,
Ontario,  Agriculture primaire,Willowview Livestock Ltd.,"Jarvis, N0A1J0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1,
Ontario,  Agriculture primaire,Willy's Greenhouse Ltd.,"NIAGARA ON THE LAKE, L0S1J0",8432-Ouvriers de pépinières et de serres,6,
Ontario,  Agriculture primaire,WOODVILLE FARMS LIMITED,"WOODVILLE, K0M2T0",8431-Ouvriers agricoles,4,
Ontario,  Agriculture primaire,Wridgeview Greenhouses Ltd.,"Harrow, N0R1G0",8432-Ouvriers de pépinières et de serres,6,
Ontario,  Agriculture primaire,ZandgateFarms Inc,"Highgate, N0P1T0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",2,
Ontario,  Agriculture primaire,Zantingh Direct Inc.,"Wyoming, N0N1T0",8431-Ouvriers agricoles,2,
Ontario,  Agriculture primaire,Ziemba Farms Ltd,"newmarket, L3Y4V9",8431-Ouvriers agricoles,2,
Ontario,  Talent mondial, Realmaster Technology Inc.,"North York, M2J4V6",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,1738049 Ontario Inc.,"Toronto, M6J1W9",5241-Designers graphiques et illustrateurs,1,
Ontario,  Talent mondial,2nd Site o/a FreshBooks Inc.,"TORONTO, M6P3T1","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1,
Ontario,  Talent mondial,7982216 CANADA INCORPORATED,"Mississauga, L5R3N1",2171-Analystes et consultants en informatique,1,
Ontario,  Talent mondial,Accenture Inc.,"Mississauga, L4W5N1",0213-Gestionnaires des systèmes informatiques,3,
Ontario,  Talent mondial,Accenture Inc.,"Mississauga, L4W5N1",2171-Analystes et consultants en informatique,8,
Ontario,  Talent mondial,Accenture Inc.,"Mississauga, L4W5N1",2174-Programmeurs et développeurs en médias interactifs,3,
Ontario,  Talent mondial,AceAge Inc.,"Burlington, L7N3P3",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,Acentury Inc.,"Richmond Hill, L4B1L2",0131-Directeurs d'entreprises de télécommunications,1,
Ontario,  Talent mondial,Adastra Corporation,"Markham, L3T7M8",2171-Analystes et consultants en informatique,1,
Ontario,  Talent mondial,Advantage Car & Truck Rentals Ltd.,"Vaughan, L4K2T7",2171-Analystes et consultants en informatique,1,
Ontario,  Talent mondial,AI Incorporated,"Toronto, M5V1M0",0213-Gestionnaires des systèmes informatiques,1,
Ontario,  Talent mondial,AI Incorporated,"Toronto, M5V1M0",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,AITO Solutions Ltd.,"Toronto, M5E1A7",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,Alaya Care Inc.,"TORONTO, M5H2S8",2172-Analystes de bases de données et administrateurs de données,1,
Ontario,  Talent mondial,Alaya Care Inc.,"TORONTO, M5H2S8",2175-Concepteurs et développeurs Web,2,
Ontario,  Talent mondial,Apple Canada Inc.,"Toronto, M5J0A8",0213-Gestionnaires des systèmes informatiques,1,
Ontario,  Talent mondial,Apple Canada Inc.,"Toronto, M5J0A8",2173-Ingénieurs et concepteurs en logiciel,2,
Ontario,  Talent mondial,ATI Technologies ULC,"Markham, L3T3X6",2147-Ingénieurs informaticiens (sauf ingénieurs et concepteurs en logiciel),5,
Ontario,  Talent mondial,ATI Technologies ULC,"Markham, L3T3X6",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,AudienceView Ticketing Corporation,"Toronto, M5V3C7",2171-Analystes et consultants en informatique,1,
Ontario,  Talent mondial,Aviva Canada Inc.,"Markham, L6G0G1",2171-Analystes et consultants en informatique,1,
Ontario,  Talent mondial,Bank of Nova Scotia,"Toronto, M5H1H1",2172-Analystes de bases de données et administrateurs de données,1,
Ontario,  Talent mondial,Bank of Nova Scotia,"Toronto, M5H1H1",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,Blazesoft Ltd.,"Vaughan, L6A0Y1",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,Buckzy Payments Inc.,"Toronto, M5J1T1",2171-Analystes et consultants en informatique,1,
Ontario,  Talent mondial,Cargojet Airways Ltd,"Mississauga, L5K2S3",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,CDW Canada Corp.,"Etobicoke, M9C5L5",2172-Analystes de bases de données et administrateurs de données,1,
Ontario,  Talent mondial,Closing Folders Inc.,"TORONTO, M6K3P6",0213-Gestionnaires des systèmes informatiques,1,
Ontario,  Talent mondial,Cloudworks Consulting Services Inc.,"Toronto, M5C2G3",0213-Gestionnaires des systèmes informatiques,1,
Ontario,  Talent mondial,"Cohere, Inc.","Toronto, M5V0K3",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,Colour and Tech Inc.,"Welland, L3B3L6",2175-Concepteurs et développeurs Web,1,
Ontario,  Talent mondial,"ContextLogic Technologies Inc. (doing business as ""Wish"")","TORONTO, M5H1S3",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,CPQI Canada Limited,"TORONTO, M5X1C9",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,Crescendo Technology Ltd.,"North York, M2N6K1",0213-Gestionnaires des systèmes informatiques,1,
Ontario,  Talent mondial,Ecopia Tech Corporation,"Waterloo, N2L6R5",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,Elastalink Corp,"Ottawa, K1G0Y9",2147-Ingénieurs informaticiens (sauf ingénieurs et concepteurs en logiciel),1,
Ontario,  Talent mondial,EPAM System Canada Ltd.,"North York, M2N6L4",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,Ericsson Canada Inc.,"Mississauga, L4W5K4",2172-Analystes de bases de données et administrateurs de données,1,
Ontario,  Talent mondial,Expertise Technology Consulting Inc.,"KANATA, K2V0B5",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,Faire Wholesale Inc.,"Kitchener, N2G1A7",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,Fintelics Technology Inc,"Toronto, M1W3A5",2172-Analystes de bases de données et administrateurs de données,1,
Ontario,  Talent mondial,"Ford Motor Company of Canada, Limited","Oakville, L6J5E4",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,Foster Moore Canada Limited,"Toronto, M5B1N9",2171-Analystes et consultants en informatique,1,
Ontario,  Talent mondial,General Motors of Canada Company,"OSHAWA, L1H8P7",2173-Ingénieurs et concepteurs en logiciel,2,
Ontario,  Talent mondial,General Motors of Canada Company,"OSHAWA, L1H8P7",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,GFT Technologies Toronto Inc.,"Toronto, M5J2M4",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,Google Canada Corporation,"KITCHENER, N2H5G5",2173-Ingénieurs et concepteurs en logiciel,10,
Ontario,  Talent mondial,GRT LABS INC.,"BRAMPTON, L6X5E4",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,Guru Animation Studio Ltd,"Toronto, M5V2K4",5241-Designers graphiques et illustrateurs,1,
Ontario,  Talent mondial,Hopeful Inc.,"Toronto, M5R3V7",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,INFLUITIVE CORPORATION,"Toronto, M5V2G9",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,Informal Systems Inc.,"Toronto, M5T1X5",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,InnPower Corporation,"Innisfil, L9S0J3",9241-Mécaniciens de centrales et opérateurs de réseaux énergiques,1,
Ontario,  Talent mondial,Intelex Technologies inc.,"Toronto, M5J2M4",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,iVedha Inc.,"Toronto, M3C3S2",2175-Concepteurs et développeurs Web,1,
Ontario,  Talent mondial,Joist Software Inc.,"Toronto, M5V1T2",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,Kepler Communications Inc.,"Toronto, M5T2C2",2146-Ingénieurs en aérospatiale,1,
Ontario,  Talent mondial,Kinaxis Inc.,"OTTAWA, K2V1C3",2171-Analystes et consultants en informatique,1,
Ontario,  Talent mondial,Knoldus Inc.,"Mississauga, L4T0A7",2171-Analystes et consultants en informatique,1,
Ontario,  Talent mondial,KPMg LLP,"Toronto, M5G2N9",0213-Gestionnaires des systèmes informatiques,1,
Ontario,  Talent mondial,LDNA Services. INC.,"Richmond Hill, L4S2A1",2175-Concepteurs et développeurs Web,1,
Ontario,  Talent mondial,LinkECM Consulting Inc.,"Markham, L3R8A7",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,Loblaws Inc.,"Brampton, L6Y5S5",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,Loop Financial Inc.,"Toronto, M5V1S8",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,Maplebear Canada Inc.,"Toronto, M6K3L5",2173-Ingénieurs et concepteurs en logiciel,2,
Ontario,  Talent mondial,mobileLIVE Inc,"Richmond Hill, L4B1H1",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,Myant Inc.,"Toronto, M9W1B6",0911-Directeurs de la fabrication,1,
Ontario,  Talent mondial,NAPA NETWORKS INC.,"OTTAWA, K2H9E8",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,NAPA NETWORKS INC.,"OTTAWA, K2H9E8",2175-Concepteurs et développeurs Web,1,
Ontario,  Talent mondial,Nascent Digital Experiences Inc.,"Toronto, M5H1X9",2171-Analystes et consultants en informatique,1,
Ontario,  Talent mondial,Netexperience Inc.,"Ottawa, K2T0E5",2173-Ingénieurs et concepteurs en logiciel,2,
Ontario,  Talent mondial,NowPac Inc.,"Scarborough, M1X1A3",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,"Okta Software Canada, Inc.","Toronto, M5V1M7",2171-Analystes et consultants en informatique,1,
Ontario,  Talent mondial,"Okta Software Canada, Inc.","Toronto, M5V1M7",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,OMNIVEX CORPORATION,"CONCORD, L4K4M3",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,Opalux Incorporated,"Toronto, M5G1L7",2112-Chimistes,1,
Ontario,  Talent mondial,Orbiseed North America Inc.,"Toronto, M2H2N8",2175-Concepteurs et développeurs Web,1,
Ontario,  Talent mondial,Pamten Software Solutions Inc.,"Mississauga, L4W4J4","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1,
Ontario,  Talent mondial,Pamten Software Solutions Inc.,"Mississauga, L4W4J4",0213-Gestionnaires des systèmes informatiques,1,
Ontario,  Talent mondial,Pamten Software Solutions Inc.,"Mississauga, L4W4J4",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,Pamten Software Solutions Inc.,"Mississauga, L4W4J4",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,Pentavere Research Group Inc,"Toronto, M5G0B7",2171-Analystes et consultants en informatique,1,
Ontario,  Talent mondial,Pharmaline Inc.,"MISSISSAUGA, L5N8G6",2172-Analystes de bases de données et administrateurs de données,1,
Ontario,  Talent mondial,Pinaki Inc,"Toronto, M5B2L7",2171-Analystes et consultants en informatique,1,
Ontario,  Talent mondial,PopReach Incorporated,"TORONTO, M5J2P1",0213-Gestionnaires des systèmes informatiques,1,
Ontario,  Talent mondial,Port 443 Inc.,"Burlington, L7M1A7",2175-Concepteurs et développeurs Web,1,
Ontario,  Talent mondial,PricewaterhouseCoopers LLP,"Toronto, M5J0B2",2172-Analystes de bases de données et administrateurs de données,1,
Ontario,  Talent mondial,PricewaterhouseCoopers LLP,"Toronto, M5J0B2",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,Process Fusion Inc.,"Toronto, M8X2X9",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,Prodigy Systems Inc.,"Toronto, M5R0C7",2171-Analystes et consultants en informatique,1,
Ontario,  Talent mondial,Quad Infotech Inc.,"Toronto, M2N6X3",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,Questrade Inc.,"TORONTO, M2M4G3",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,Reebee Inc.,"Kitchener, N2G1B9",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,Reliq Health Technologies Inc.,"Hamilton, L8P0A1",2175-Concepteurs et développeurs Web,1,
Ontario,  Talent mondial,Rent Centric Inc,"Toronto, M5G1Z3",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,Ribbon Communications Canada ULC,"OTTAWA, K2V1C2",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,RingCentral Canada Inc.,"Ottawa, K1P1C3",2172-Analystes de bases de données et administrateurs de données,2,
Ontario,  Talent mondial,Rockstar Games Toronto ULC,"Oakville, L6J3J3",2174-Programmeurs et développeurs en médias interactifs,3,
Ontario,  Talent mondial,Rockstar Games Toronto ULC,"Oakville, L6J3J3",5241-Designers graphiques et illustrateurs,1,
Ontario,  Talent mondial,Royal Bank of Canada,"TORONTO, M5J1J1",2171-Analystes et consultants en informatique,1,
Ontario,  Talent mondial,Royal Bank of Canada,"TORONTO, M5J1J1",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,Royal Bank of Canada,"TORONTO, M5J1J1",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,SAPSOL Technologies Inc.,"Mississauga, L5C1Y5",2171-Analystes et consultants en informatique,2,
Ontario,  Talent mondial,Sensibill Inc.,"Toronto, M5V1S5",0213-Gestionnaires des systèmes informatiques,1,
Ontario,  Talent mondial,Shopify Inc.,"Ottawa, K2P1L4",0213-Gestionnaires des systèmes informatiques,2,
Ontario,  Talent mondial,Shopify Inc.,"Ottawa, K2P1L4",2171-Analystes et consultants en informatique,1,
Ontario,  Talent mondial,Shopify Inc.,"Ottawa, K2P1L4",2172-Analystes de bases de données et administrateurs de données,3,
Ontario,  Talent mondial,Shopify Inc.,"Ottawa, K2P1L4",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,Shopify Inc.,"Ottawa, K2P1L4",2174-Programmeurs et développeurs en médias interactifs,24,
Ontario,  Talent mondial,Shopify Inc.,"Ottawa, K2P1L4",2175-Concepteurs et développeurs Web,5,
Ontario,  Talent mondial,Shopify Inc.,"Ottawa, K2P1L4",5241-Designers graphiques et illustrateurs,1,
Ontario,  Talent mondial,ShoreWise Consulting LLC,"Mississauga, L5T2C2",0213-Gestionnaires des systèmes informatiques,2,
Ontario,  Talent mondial,"Slalom Consulting, ULC","Toronto, M5C1B5",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,SMARTEACHER INC.,"St Catharines, L2S1P4",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,SMARTEACHER INC.,"St Catharines, L2S1P4",5241-Designers graphiques et illustrateurs,1,
Ontario,  Talent mondial,SmartTones Inc.,"Toronto, M5V3S5",0213-Gestionnaires des systèmes informatiques,1,
Ontario,  Talent mondial,SOTI Inc,"Mississauaga, L5R3G5",2174-Programmeurs et développeurs en médias interactifs,4,
Ontario,  Talent mondial,SSA Infosystems Inc,"Toronto, M5J2S1",2171-Analystes et consultants en informatique,1,
Ontario,  Talent mondial,Survalent Technology Corporation,"Brampton, L6Y5X5",2171-Analystes et consultants en informatique,1,
Ontario,  Talent mondial,Syndesus Canada Inc,"TORONTO, M4G3C2",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,Syntronic Research and Development Canada Inc.,"Kanata, K2K3A2",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,System Soft Technologies Inc,"Toronto, M5C2L7",2172-Analystes de bases de données et administrateurs de données,2,
Ontario,  Talent mondial,Tailscale Inc.,"Toronto, M6K3R9",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,Tangam Gaming Inc.,"Waterloo, N2J3H8",2171-Analystes et consultants en informatique,1,
Ontario,  Talent mondial,Tangentia Inc,"Toronto, M2N0G3",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,Tech Mahindra Limited,"Toronto, M5H3Y2",0213-Gestionnaires des systèmes informatiques,1,
Ontario,  Talent mondial,Tendril Design and Animation Inc.,"Toronto, M5V2L1","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1,
Ontario,  Talent mondial,"TextNow, Inc.","WATERLOO, N2L0J6",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,"TextNow, Inc.","WATERLOO, N2L0J6",2174-Programmeurs et développeurs en médias interactifs,1,
Ontario,  Talent mondial,"TextNow, Inc.","WATERLOO, N2L0J6",2175-Concepteurs et développeurs Web,1,
Ontario,  Talent mondial,Thalmic Labs Inc,"Kitchener, N2G1H2",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,The Royal Ontario Museum,"Toronto, M5S2C6",0012-Cadres supérieurs - administration publique,1,
Ontario,  Talent mondial,THE UNITED CHURCH OF CANADA,"TORONTO, M8X2Y4",2172-Analystes de bases de données et administrateurs de données,1,
Ontario,  Talent mondial,Thomson Reuters Canada Limited,"TORONTO, M5H2R2",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,Tophatmonocle Corp.,"TORONTO, M5S1S4",2147-Ingénieurs informaticiens (sauf ingénieurs et concepteurs en logiciel),1,
Ontario,  Talent mondial,Tophatmonocle Corp.,"TORONTO, M5S1S4",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,TrustArc Canada Inc,"Toronto, M5H2V6",2173-Ingénieurs et concepteurs en logiciel,1,
Ontario,  Talent mondial,TrustArc Canada Inc,"Toronto, M5H2V6",2174-Programmeurs et développeurs en médias interactifs,4,
