Employer,Address,Positions,Province,Latitude,Longitude
A-Canadian Group of Companies Inc o/a A-Canadian Auto Body,"6224A 2nd Street Southeast, Calgary, AB  T2H 1J4",1,Alberta,50.996425,-114.059938
Accent Shower Systems Ltd,"96 Skyline Crescent Northeast, Unit 107, Calgary, AB  T2K 5X7",1,Alberta,51.097254,-114.044499
Access Construction & Flooring Ltd,"1783 Hammon Crescent Northwest, Edmonton, AB  T6M 0K3",2,Alberta,53.451522,-113.639132
Acorn Welding Ltd.,"10916 119th Street, Edmonton, AB  T5H 3P4",3,Alberta,53.5557344,-113.5269277
Acoustical Ceiling & Building Maintenance Ltd. o/a Acoustical and Total Cleaning Service,"7940 Coronet Road, Edmonton, AB  T6E 4N8",7,Alberta,53.505112,-113.446634
Acron Roofing Systems Inc,"14335 121A Avenue Northwest, Edmonton, AB  T5L 2T1",15,Alberta,53.573543,-113.565971
ACTC Inc.,"246 Stewart Green Southwest, Suite 3305, Calgary, AB  T3H 3C8",1,Alberta,51.016524,-114.170556
Action Flooring Ltd,"9249 50th Street, Edmonton, AB  T6B 3B6",5,Alberta,53.528201,-113.418126
Action Gear Cycle & Sports Ltd. o/a Vicious Cycle,"630 Connaught Drive, Jasper, AB  T0E 1E0",1,Alberta,52.879277,-118.079256
Adaptacare Personal Care Homes Inc.,"1821 13th Street North, Lethbridge, AB  T1H 2V4",8,Alberta,49.72099,-112.824062
Adco Power Ltd,"8750 58th Avenue, Edmonton, AB  T6E 6G6",1,Alberta,53.493934,-113.457787
Adler Firestopping Ltd.,"3800 19th Street Northeast, Unit 1, Calgary, AB  T2E 6V2",6,Alberta,51.084027,-114.011634
Admiral Painting & Decorating Ltd,"PO Box 12, STN M, Calgary, AB  T2P 2G9",2,Alberta,51.049683,-114.058229
Advanced Trenchless Inc.,"12214 Mount Lawn Road, Edmonton, AB  T5B 4J4",1,Alberta,53.576685,-113.4563105
Advantage Health Aspen,"339 Aspen Glen Landing Southwest, Suite 225, Calgary, AB  T3H 0N6",1,Alberta,51.03837,-114.189908
Advantage Tower Ltd.,"2 Alberta Avenue, Box 26, Aldersyde, AB  T0L 0A0",16,Alberta,50.682042,-113.84573
Advantage Valve Maintenance Ltd,"12120 106th Avenue, Grande Prairie, AB  T8V 8B4",1,Alberta,55.180107,-118.814361
AG Diesel Repair Ltd,"5608 53rd Avenue, Edmonton, AB  T6B 3K1",2,Alberta,53.491086,-113.422465
Agapeland Daycare Centre Ltd,"16 Corinthia Plaza, 4302 50th Street, Leduc, AB  T9E 6J9",1,Alberta,53.256183,-113.549333
AGS Flexitallic Inc.,"4340 78th Avenue, Edmonton, AB  T6B 3J5",1,Alberta,53.514259,-113.403562
AHMS Inc.,"4630 91st Avenue, Edmonton, AB  T6C 2L1",1,Alberta,53.534953,-113.445991
Ahnsco Commercial Ltd o/a Lazer Wash,"6104 67A Street, Red Deer, AB  T4P 3E8",1,Alberta,52.2899206,-113.8325268
AIM Janitorial Services Ltd,"5237 Mullen Crest, Edmonton, AB  T6R 0P9",1,Alberta,53.4473445,-113.5958371
AIMCo,"10830 Jasper Avenue Northwest, Suite 1100, Edmonton, AB  T5J 2B3",1,Alberta,53.541154,-113.507473
Air Energi,"736 8th Avenue Southwest, Suite 200, Calgary, AB  T2P 1H4",2,Alberta,51.045969,-114.0790039
AJA Foods Ltd o/a King's Restaurant,"104 Meridan Road Northeast, Calgary, AB  T2A 2N6",1,Alberta,51.052518,-114.000981
Ajay-Amit Food Enterprises Inc o/a Harvey's & Swiss Chalet Restaurant,"8882 170th Street Northwest, Suite 1534, Edmonton, AB  T5T 4J2",1,Alberta,53.43401,-113.614536
AJG Trucking Ltd,"16132 76th Street, Edmonton, AB  T5Z 3R8",6,Alberta,53.624357,-113.459348
Alan Arsenault Holdings Ltd o/a Tim Hortons,"500 Country Hills Boulevard Northeast, Suite 900, Calgary, AB  T3K 4Y7",4,Alberta,51.1547905,-114.0560997
Alaska Peat Inc.,"13810 170th Street, Edmonton, AB  T5V 1T2",3,Alberta,53.5991824,-113.6148572
Alba Flooring Inc.,"7704 188th Street Northwest, Edmonton, AB  T5T 5J4",4,Alberta,53.511006,-113.648726
Alba Hernandez Cleaning Services,"232 Bermuda Drive Northwest, Calgary, AB  T3K 2A9",1,Alberta,51.132443,-114.076523
Albenton Construction Inc o/a Albenton Construction,"9821 33rd Avenue Northwest, Edmonton, AB  T6N 1B6",3,Alberta,53.4658155,-113.4814095
Alberta Ballet Company o/a The School of Alberta Ballet,"141 18th Avenue Southwest, Calgary, AB  T2S 0B8",20,Alberta,51.037022,-114.064651
Alberta Cheese Company Ltd,"8420 26th Street Southeast, Calgary, AB  T2C 1C7",2,Alberta,50.9782379,-113.9986552
Alberta Concrete Pumping Ltd,"824 78th Avenue Northwest, Edmonton, AB  T6P 1L7",4,Alberta,53.5144625,-113.3626875
Alberta Council of Turnaround Industry Maintenance Stakeholders (ACTIMS),"PO Box 76182, Calgary, AB  T2Y 2Z9",210,Alberta,50.913831,-114.082754
Alberta Cribbing Ltd,"PO Box 3031, Beaumont, AB  T4X 1K8",2,Alberta,53.35356,-113.414116
Alberta Eavestroughing (Edmonton) Inc. o/a Alberta Eavestroughing Installation,"16718A 111th Avenue Northwest, Edmonton, AB  T5M 2S4",2,Alberta,53.559543,-113.610314
Alberta Exteriors Ltd,"5903 201st Street, Edmonton, AB  T6M 2Z4",2,Alberta,53.492382,-113.668565
Alberta Hardwood Flooring (CGY) 1985 Ltd,"2454 91st Avenue Southeast, Calgary, AB  T2C 5H3",1,Alberta,50.987641,-113.995802
Alberta Health Services,"Queen Elizabeth II Regional Hospital, 10409 98th Street, Grande Prairie, AB  T8V 2E8",118,Alberta,55.174823,-118.788433
Alberta L1510487 Ltd. o/a Little Caesars,"Box 305, Cochrane, AB  T4C 1A6",2,Alberta,51.187065,-114.480834
Alberta Motor Products Ltd,"8324 Franklin Avenue, Fort McMurray, AB  T9H 2J1",1,Alberta,56.7134409,-111.347739
Alberta Newsprint Company,"Postal Bag 9000, Whitecourt, AB  T7S 1P9",1,Alberta,54.144762,-115.701649
Alberta Pig Company Ltd,"22059 Township Road 520, Sherwood Park, AB  T8E 1E6",1,Alberta,53.4538202,-113.098699
Alberta Pizza Unlimited Inc o/a Canadian Pizza King,"4914 50th Avenue, Lacombe, AB  T4L 1Y1",1,Alberta,52.463264,-113.729272
Alberta Printers Inc,"3213 97th Street Northwest, Edmonton, AB  T6N 1B7",1,Alberta,53.46339,-113.479721
Alberta Treasury Branches,"10020 100th Street, Edmonton, AB  T5J 0N3",1,Alberta,53.541236,-113.490305
Alberta Vinyl Decking & Railing Ltd.,"4744 76th Avenue Northwest, Edmonton, AB  T6B 0A5",1,Alberta,53.512399,-113.409812
Alberta WaterSMART,"3512 33rd Street Northwest, Suite 200, Calgary, AB  T2L 2A6",1,Alberta,51.08245,-114.134181
Albert's Restaurant Ltd o/a Oranj Sushi Bar,"10550 115th Street, Edmonton, AB  T5H 3K6",1,Alberta,53.548373,-113.519484
Al-Brite Manufacturing Jewellers Ltd.,"10130 103th Street, Suite 203, Edmonton, AB  T5J 3N9",1,Alberta,53.54161,-113.497527
ALCO Gas & Oil Production Equipment LP,"5203 75th Street, Edmonton, AB  T6E 5S5",5,Alberta,53.490873,-113.442579
AL-DANA Contractors & Consultants Ltd.,"3120 56th Street Northeast, Calgary, AB  T1Y 2E8",1,Alberta,51.076994,-113.952192
Aldasa Drywall Ltd.,"14 Panatella Street Northwest, Calgary, AB  T3K 0G7",1,Alberta,51.16377,-114.091125
Alex Holdings Ltd. o/a Something Else Restaurant,"621 Patricia Street, Jasper, AB  T0E 1E0",5,Alberta,52.879277,-118.079256
Alexanders Pizza Restaurant Ltd,"Box 219, Rycroft, AB  T0H 3A0",1,Alberta,55.757481,-118.699127
Alexandra Dinning,"3237 6th Street Southwest, Calgary, AB  T2S 2M2",1,Alberta,51.026291,-114.08019
Alexis Casino Limited Partnership o/a Eagle River Casino,"PO Box 10, Whitecourt, AB  T7S 1N3",1,Alberta,54.144538,-115.677854
Ali Sher Management Inc. o/a Cold Lake Husky Market,"901 16th Street, Suite 1202, Cold Lake, AB  T9M 0C3",1,Alberta,54.4452979,-110.1775366
Alice Hotel Camrose Ltd o/a Alice Hotel,"5078 50th Street, Camrose, AB  T4V 1R2",1,Alberta,53.022325,-112.824824
Align Fence Inc.,"11403 199th Street, Edmonton, AB  T5S 2C6",2,Alberta,53.550246,-113.664204
Ali's food Private Limited o/a Mary Browns,"622 Kulawy Place, Edmonton, AB  T5L 7E5",1,Alberta,,
Aliya's Foods Ltd,"6364 Roper Road, Edmonton, AB  T6B 3P9",1,Alberta,53.4918714,-113.4256779
Alkali Lake Ranching Ltd,"PO Box 118, Byemoor, AB  T0J 0L0",1,Alberta,52.04336,-112.266924
All Canada Clean Corp.,"12631 125th Street, Edmonton, AB  T5L 0T5",1,Alberta,53.582496,-113.537738
All Canadian Janitorial Ltd,"203 Cove Drive, Chestermere, AB  T1X 1E9",1,Alberta,51.0551326,-113.815774
All Happy Family Restaurant Ltd,"10011 106th Avenue, Edmonton, AB  T5H 0N8",1,Alberta,53.549887,-113.492082
All Healthy Medical Clinic,"12350 137th Avenue, Edmonton, AB  T5L 4X6",2,Alberta,53.5998203,-113.5349094
All Over Weeping Tile Ltd,"6831 12th Avenue, Edmonton, AB  T6X 1K9",1,Alberta,53.42117,-113.446465
All Seasons Mushrooms Inc,"PO Box 10070, Airdire, AB  T4A 0H4",18,Alberta,51.2615719,-113.9959728
All Steel Craft Fabricators Ltd,"2830 121st Avenue Northeast, Edmonton, AB  T6S 1G7",3,Alberta,53.575476,-113.305308
Allam Farms Partnership,"53476 RR 223, Suite 830, Ardrossan, AB  T8E 2L6",1,Alberta,53.599278,-113.159579
Allan & John & Brent Child o/a Child Farm,"PO Box 699, Killam, AB  T0B 2L0",1,Alberta,52.7434,-111.804023
Allan Hair Restoration Enterprises o/a Hair Club of Calgary,"10201 Southport Road Southwest, Suite 1130, Calgary, AB  T2W 4X9",1,Alberta,50.9637251,-114.073997
Allarie Express Ltd.,"PO Box 718, Slave Lake, AB  T0G 2A0",3,Alberta,55.288095,-114.769951
Alliance Mushrooms Ltd,"52557 Range Road 215, Ardrossan, AB  T8E 2H6",14,Alberta,53.5125282,-113.0743237
Alliance Physical Therapy Services o/a Momentum Spine and Sport,"8014 Shaske Drive Northwest, Edmonton, AB  T6R 3V9",1,Alberta,53.49499,-113.582557
Alliance Refractories Ltd,"16689 113th Avenue, Edmonton, AB  T5M 2X2",1,Alberta,53.561379,-113.611119
Allisons Private Limited o/a Macs Convenience Store,"6449 Crowchild Trail Southwest, Suite 204, Calgary, AB  T3E 5R8",2,Alberta,50.994949,-114.117858
Allstone Inc,"5604 103A Street, Edmonton, AB  T6H 2J5",2,Alberta,53.4941935,-113.494661
Allstyle Finishing & Interiors Inc,"3601 118th Avenue, Edmonton, AB  T5W 0Z3",1,Alberta,53.570299,-113.393931
Allwest Auto Parts Inc.,"4415 76th Avenue Northwest, Edmonton, AB  T6B 0A3",2,Alberta,53.512347,-113.406249
Almawele Home Deco Inc o/a AW Home Deco Inc,"804 Eagleview Place Northwest, High River, AB  T1V 1Y6",12,Alberta,50.59357,-113.877337
Alpha Better Landscaping Inc.,"11800 40th Street Southeast, Calgary, AB  T2Z 4T1",1,Alberta,50.944797,-113.976593
Alpine Drywall (Lethbridge) LTD,"3020 12th Avenue North, Lethbridge, AB  T1H 5J9",1,Alberta,49.715751,-112.800151
AL-Sami Sandwiches Ltd. o/a Subway,"4002 Edmonton Trail Northeast, Calgary, AB  T2E 3P6",1,Alberta,51.086955,-114.05171
Alstar Oilfield Contractors Ltd,"310 East River Road, Hinton, AB  T7V 2G3",10,Alberta,53.430939,-117.538863
Alta Logistics Inc,"3504 20th Street, Edmonton, AB  T6T 1Y2",3,Alberta,53.469467,-113.373409
Altadore Gymnastic Club,"6303 30th Street Southeast, Suite 101, Calgary, AB  T2C 1R4",1,Alberta,50.9962965,-113.9855605
AltaGas Ltd.,"355 4th Avenue Southwest, Suite 1700, Calgary, AB  T2P 0J1",1,Alberta,51.049613,-114.0695137
Alvarez & Garcia Services Ltd.,"6404 Burbank Road Southeast, Calgary, AB  T2H 2C2",2,Alberta,50.999891,-114.04552
Alvopetro Energy Ltd.,"332 6th Avenue Southwest, Suite 1175, Calgary, AB  T2P 0B2",1,Alberta,51.047558,-114.06918
Always Plumbing & Heating Ltd.,"17633 114th Avenue, Suite 200, Edmonton, AB  T5S 2R9",1,Alberta,53.563077,-113.619133
Amanda Petrillo o/a Modern Cleaning Solutions,"2076 49A Street, Edmonton, AB  T6L 2X1",2,Alberta,53.451136,-113.418121
Amariam CB Investments ltd. dba Aaron's Sales and Lease,"237 Galland Close Northwest, Edmonton, AB  T5T 6P7",2,Alberta,53.498759,-113.671997
Amarjot Holdings Ltd  o/a Menisa Liquor,"1039 Knottwood Road East Northwest, Edmonton, AB  T6K 3N5",3,Alberta,53.445463,-113.442828
Amigo Painting & Renovations Inc.,"14251 83rd Street Northwest, Edmonton, AB  T5E 2X8",2,Alberta,53.604197,-113.468639
Amira's Investments Ltd o/a Panago #47,"112 Castle Ridge Lane, Fort McMurray, AB  T9K 5A7",1,Alberta,56.7282341,-111.4281201
Amiro's Steakhouse,"Box 1890, High Prairie, AB  T0G 1E0",1,Alberta,55.507831,-117.001292
Amnor Ltd o/a Amnor Powder Coating,"3946 101st Street Northwest, Edmonton, AB  T6E 0A5",2,Alberta,53.4738924,-113.4889205
Amore Bistro Ltd.,"10807 106th Avenue, Edmonton, AB  T5H 4A7",2,Alberta,53.549807,-113.507442
Amtel Services Ltd,"15323 116th Avenue Northwest, Edmonton, AB  T5M 3Z5",12,Alberta,53.567916,-113.587085
An Nam Pho Vietnamese Cuisine & Grill Inc,"5269 Memorial Drive Southeast, Suite 13, Calgary, AB  T2A 4V1",1,Alberta,51.0533612,-113.9556095
Anand Carpentry & Construction Ltd.,"2819 34A Avenue, Edmonton, AB  T6T 1Z5",1,Alberta,53.46464,-113.378265
Anand Tire & Truck Repair Services Ltd o/a Anand Tire & Truck Repair Services,"107 Prairie Place, Rockyview, AB  T1X 0K2",1,Alberta,50.9863072,-113.903321
Anandsir Transport Ltd,"PO Box 98010, RPO Falconridge, Calgary, AB  T3J 0K6",4,Alberta,51.121659,-113.9617488
Ancoma Ltd o/a Ancoma Scales,"9931 67th Avenue, Edmonton, AB  T6E 0P6",2,Alberta,53.503557,-113.486766
Anderson Plumbing Co Ltd,"4510 6A Street Northeast, Calgary, AB  T2A 4B3",1,Alberta,51.056918,-113.9533
Anglia Steel Industries (1984) Ltd,"6120 40th Street Southeast, Calgary, AB  T2C 1Z3",1,Alberta,51.03791,-113.975746
Animus Jewellery Partnership,"10807 124th Street, Edmonton, AB  T5M 0H4",1,Alberta,53.552661,-113.535896
ANZ Collision Inc. o/a Alis Auto Frame and Detail Shop,"5150 47th Street Northeast, Suite 3131, Calgary, AB  T3J 4N4",1,Alberta,51.100562,-113.96599
Apex Fine Dining Group Inc o/a Ajisai Japanese Cuisine,"1110 Panatella Boulevard Northwest, Suite 750, Calgary, AB  T3K 3S6",3,Alberta,51.139726,-114.0981483
Apex Fine Dining Group Inc o/a Haru Sushi,"1110 Panatella Boulevard Northwest, Suite 750, Calgary, AB  T3K 3S6",6,Alberta,51.139726,-114.0981483
Apiaries of Alberta Pride Ltd,"RR 4, 532042 Range Road 195, Tofield, AB  T0B 4J0",5,Alberta,53.390517,-112.863115
Apx Landscaping and Nurseries Ltd,"235160 84th Street Southeast, Rocky View, AB  T1X 0K1",1,Alberta,50.9861215,-113.8211754
Araam Inc,"11616 178th Street, Edmonton, AB  T5S 2E6",1,Alberta,53.570216,-113.627334
Aralyn Poultry Ltd,"RR 3, Ponoka, AB  T4J 1R3",3,Alberta,52.595982,-113.783044
Arantza Enterprises Ltd.,"14347 122nd Street, Edmonton, AB  T5X 3R5",1,Alberta,53.605847,-113.530577
Arbrea Management Inc O/A Abbeydale Esso,"220 68th Street Northeast, Calgary, AB  T2A 6P7",1,Alberta,51.054038,-113.935104
Arcis Seismic Solutions Corp,"250 5th Street Southwest, Suite 2100, Calgary, AB  T2P 0R4",1,Alberta,51.044453,-114.069241
Arctos & Bird Management Ltd. o/a The Juniper Hotel & Bistro,"PO Box 3449, Banff, AB  T1L 1E1",1,Alberta,51.179168,-115.569694
Arie N Van Os & Jannetje A Griffioen,"RR 1, Wetaskiwin, AB  T9A 1W8",1,Alberta,52.985965,-113.198425
Armando's Ristorante Ltd. o/a Armando's Ristorante,"Box 1019, Bassano, AB  T0J 0B0",1,Alberta,50.984878,-112.563177
Armtec Limited Partnership o/a Armtec,"4300 50th Avenue Southeast, Calgary, AB  T2B 2T7",3,Alberta,51.008819,-113.9571925
Arnel B. Bautista o/a MJ Bros Ideal Cleaners,"912 104th Avenue Southwest, Calgary, AB  T2W 0A5",1,Alberta,50.959715,-114.083942
Arpi's Millwork Ltd.,"129 Auburn Cove Bay Southeast, Calgary, AB  T3M 0A9",1,Alberta,50.883638,-113.962563
Arrowhead Nurseries Ltd.,"2503 211th Avenue Northeast, Edmonton, AB  T5Y 6P8",5,Alberta,53.672123,-113.299147
ARTE Group Inc.,"4300 5th Street Northeast, Calgary, AB  T2E 7C3",1,Alberta,51.0926725,-114.0511545
AR-Tech Coating Ltd,"6415 Wildrose Drive, Taber, AB  T1G 1Z4",2,Alberta,49.800915,-112.126924
Artistic Bakery Shop Ltd.,"6820 104th Street, Edmonton, AB  T6H 2L6",1,Alberta,53.504447,-113.497664
Arttec Advertising Inc,"10646 178th Street, Edmonton, AB  T5S 1H4",1,Alberta,53.551586,-113.627317
Arvin Transport Ltd.,"12911 137th Avenue, Edmonton, AB  T5L 4C3",3,Alberta,53.598772,-113.542719
Asaf Sagi o/a Prestige Doors,"532 Whiston Place, Edmonton, AB  T6M 2C5",2,Alberta,53.496174,-113.611389
Aspen Crossing Tree Farm,"Box 30, Mossleigh, AB  T0L 1P0",3,Alberta,50.706958,-113.247867
Asplundh Canada ULC,"9205 37th Avenue, Edmonton, AB  T5E 6K9",1,Alberta,53.599417,-113.48815
Assumption of the Holy Virgin Orthodox Church,"907 9th Avenue North, Lethbridge, AB  T1H 1E9",1,Alberta,49.712945,-112.833698
ASV Group Inc O/A Extreme Pita,"51 Saddlecrest Terrace Northeast, Calgary, AB  T3J 5L4",1,Alberta,51.136021,-113.939224
Atahkk Enterprises Incorporated o/a McDonalds (950 Ordze Rd),"PO Box 92502, RPO Nottingham, Sherwood Park, AB  T8A 3X4",11,Alberta,53.521219,-113.317723
Atahkk Enterprises Incorporated o/a McDonalds(1 Kaska Road),"PO Box 92502, Sherwood Park, AB  T8A 3X4",2,Alberta,53.521219,-113.317723
ATCO Electric Ltd,"10035 105th Street, 18th Floor, Edmonton, AB  T5J 2V6",15,Alberta,53.545596,-113.492263
Athabasca Outdoor Products Ltd,"3608 Highway 2 South, Athabasca, AB  T9S 1B4",1,Alberta,54.713882,-113.294204
Athabasca University,"1 University Drive, Athabasca, AB  T9S 3A3",2,Alberta,54.713808,-113.292484
Atlas Granite Inc,"6611 50th Street, Edmonton, AB  T6B 3M6",1,Alberta,53.50213,-113.418072
Atomic Pizza & Donair Ltd,"4401 48th Street, Stony Plain, AB  T7Z 1N3",2,Alberta,53.535484,-114.001808
Atomik Interiors Inc.,"4905 102nd Avenue Southeast, Suite 19, Calgary, AB  T2C 2X7",5,Alberta,50.974342,-114.017869
Auders 3000 Ltd o/a Travelodge Inn & Suites Spruce Grove,"20 Westgrove Drive, Spruce Grove, AB  T7X 3X3",1,Alberta,53.542141,-113.922585
August Organics,"A 50371 Range Road 262, Leduc County, AB  T9G 0E8",2,Alberta,53.357076,-113.725933
Aura Foods of Alberta Inc. o/a Edo Japan,"14307 23rd Avenue, Edmonton, AB  T6R 3E7",4,Alberta,53.4540716,-113.5655393
Austech Industries Ltd,"PO Box 6551, STN Main, Fort McMurray, AB  T9H 5N4",1,Alberta,56.724228,-111.377432
Austral Carpet Care Inc.,"2916 Ellwood Drive Southwest, Suite 101, Edmonton, AB  T6X 0A9",1,Alberta,53.4761507,-113.6476578
Autumn Mist Janitorial Services Inc,"PO Box 23334, Prairie Mall, Grande Prairie, AB  T8V 7G7",1,Alberta,55.152911,-118.798714
AV Exterior Ltd,"13132 159th Street, Edmonton, AB  T5V 1H7",26,Alberta,53.590583,-113.596693
Avantgarde Design Construction Ltd,"7515 184th Street, Edmonton, AB  T5T 4A2",2,Alberta,53.508711,-113.64133
Avocet Foods Ltd. o/a A&W,"5212 50th Avenue, Bonnyville, AB  T9N 1Y5",2,Alberta,54.267699,-110.750216
Axia SuperNet Ltd.,"450 1st Street Southwest, Suite 3300, Calgary, AB  T2P 3H1",1,Alberta,51.049763,-114.058229
Aztec Renovations & Refit Inc,"1313 44th Avenue Northeast, Suite 4, Calgary, AB  T2E 6L5",5,Alberta,51.091788,-114.032198
Azuridge Limited,"Site 9, PO Box 10, RR 1, Priddis, AB  T0L 1W0",1,Alberta,50.877777,-114.24427
B & D Walter Trucking Ltd,"3214 5th Avenue North, Lethbridge, AB  T1H 0O4",20,Alberta,,
B & R Corner Gas Ltd o/a Esso On The Run (Westlock),"PO Box 290, Clyde, AB  T0G 0P0",2,Alberta,54.139849,-113.700641
B & R Corner Gas Ltd o/a Fas Gas Plus (Clyde),"Box 290, Clyde, AB  T0G 0P0",2,Alberta,54.139849,-113.700641
B Gingras Enterprises Ltd o/a Bee Clean Building Maintenance,"4505 101st Street, Edmonton, AB  T6E 5C6",1,Alberta,53.483214,-113.489133
B&J Petroleum Ltd. o/a Buck Lake Service & Foods,"PO Box 547, Buck Lake, AB  T0C 0T0",1,Alberta,52.9531478881836,-114.775161743164
B.K.L. Construction Management Ltd.,"5318 59th Street, Beaumont, AB  T4X 1B6",1,Alberta,53.355263,-113.425105
Bailey & Bailey's Moving Ltd.,"12836 153rd Street Northwest, Edmonton, AB  T5V 1A9",3,Alberta,53.585015,-113.584934
Ballco Feeders Inc,"PO Box 127, SE 1/4-22-18-26-W4, Brant, AB  T0L 0L0",3,Alberta,50.514684,-113.510508
Banff Alpine Racers Ski Club,"PO Box 2608, Banff, AB  T1L 1C3",1,Alberta,51.179161,-115.569694
Banff Lodging Company A Division of Banff Caribou Properties Ltd o/a Banff Ptarmigan Inn,"229 Bear Street, PO Box 1070, Banff, AB  T1L 1H8",1,Alberta,51.179193,-115.569694
Banff Lodging Company A Division of Banff Caribou Properties Ltd o/a Banff Rocky Mountai,"229 Bear Street, PO Box 1070, Banff, AB  T1L 1H8",1,Alberta,51.179193,-115.569694
Bankers Petroleum Ltd,"777 8th Avenue Southwest, Suite 800, Calgary, AB  T2P 3R5",1,Alberta,51.04597,-114.078574
Bannerz Canada Inc,"9903 76th Avenue Northwest, Edmonton, AB  T6E 1K8",2,Alberta,53.512414,-113.48626
Bantrel Co.,"700 6th Avenue Southwest, 14th Floor, Bantrel Tower, Calgary, AB  T2P 0T8",1,Alberta,51.047932,-114.077641
Bantrel Constructors Co.,"1201 Glenmore Trail Soutwest, Calgary, AB  T2V 4Y8",1,Alberta,50.993822,-114.0900155
Bantrel Management Services Co.,"1201 Glenmore Trail Southwest, Calgary, AB  T2V 4Y8",1,Alberta,50.993822,-114.0900155
Barakee Enterprises (8724) Ltd o/a Anna's Pizza and Family Restaurant,"Box 2203, Beaverlodge, AB  T0H 0C0",2,Alberta,55.20956,-119.42729
Barber5 World Inc,"10006B 100th Avenue, Grande Prairie, AB  T8V 0V3",1,Alberta,55.1706435,-118.7962295
Barr-Ag Ltd,"5837 Imperial Drive, Olds, AB  T4H 1G6",6,Alberta,51.79952,-114.11979
Barrhead Petro Canada,"5709 49th Street, Box 4148, Barrhead, AB  T7N 1A1",1,Alberta,54.113564,-114.393243
Barrio Fiesta Restaurant Ltd o/a Barrio Fiesta Restaurant,"6800 Memorial Drive Northeast, Suite 170, Calgary, AB  T2A 6V3",2,Alberta,51.05247,-113.941856
Barrwest Pork Limited,"Box 4784, Neerlandia, AB  T7N 1A6",4,Alberta,54.128864,-114.700856
Barry Variety Store Ltd,"9901 116th Avenue, Grande Prairie, AB  T8V 3Y3",1,Alberta,55.185291,-118.792008
Baseline Restaurant Ltd o/a A&W,"5041 Gateway Boulevard, Edmonton, AB  T6H 4R7",2,Alberta,53.487967,-113.491984
Bashaw Commercial Hotel,"5016 50th Street, Bashaw, AB  T9B 0H0",1,Alberta,,
Bassano Farms Ltd,"410 10th Street, Box 87, Bassano, AB  T0J 0B0",13,Alberta,50.984878,-112.563177
Bauer Foundations Canada Inc.,"5050 74th Avenue Southeast, Calgary, AB  T2C 3C9",4,Alberta,50.987404,-113.964101
BauXo,"9917 110th Street, Unit A, Edmonton, AB  T5K 2N4",1,Alberta,53.5385542,-113.5102184
Bayou-Perma Pipe Canada Ltd.,"5233 39th Street, Camrose, AB  T4V 4R5",1,Alberta,53.028845,-112.806268
Baytek Drywall & Stucco Ltd.,"14518 115A Avenue, Edmonton, AB  T5M 3C5",20,Alberta,53.566196,-113.562926
"Bayzik Electrical, Valve & Instrumentation Inc.","19 Riedal Street, PO Box 5983, Suite 101, Fort McMurray, AB  T9H 4V9",3,Alberta,56.728521,-111.373388
Beairsto Lehners Ketchum Engineering Ltd,"10940 92nd Avenue, Grande Prairie, AB  T8V 6B5",1,Alberta,55.163336,-118.823485
