Employer,Address,Positions,Province,Latitude,Longitude
Unity Connected Solutions Inc,"450 Harry Walker Parkway South, Newmarket, ON  L3Y 8E3",1,Ontario,44.053607,-79.421004
University Health Network,"200 Elizabeth Street, Toronto, ON  M5G 2C4",4,Ontario,43.658796,-79.386603
University of Guelph,"50 Stone Road East, Guelph, ON  N1G 2W1",4,Ontario,43.527949,-80.223221
University of Toronto,"12 Queen's Park Crescent West RM 103, Toronto, ON  M5S 1S8",1,Ontario,43.661543,-79.392444
University of Waterloo,"200 University Avenue West, Waterloo, ON  N2L 3G1",1,Ontario,43.470426,-80.538399
Untitled Films Ltd.,"272 Richmond Street East, Suite 300, Toronto, ON  M5A 1P4",1,Ontario,43.653196,-79.370351
Upper Canada Cranberries,"Box 32, Greely, ON  K4P 1N4",3,Ontario,45.262564,-75.555882
Uxbridge Nurseries Ltd,"8080 Baldwin Street, Brooklin, ON  L1M 1Y6",14,Ontario,43.991319,-78.958768
Vail's Orchards Inc,"205790 Highway 26, RR 1, Meaford, ON  N4L 1W5",1,Ontario,44.522931,-80.742541
Valley Growers Inc,"2960 Martin Road, Blezard Valley, ON  P0M 1E0",11,Ontario,46.60713,-81.051687
Valleyridge Farms Enterprises Ltd,"447 Highway 6, RR 3, Simcoe, ON  N3Y 4K2",3,Ontario,42.75529,-80.257461
Valleyview Gardens,"3012 Kennedy Road, Toronto, ON  M1V 2Y4",4,Ontario,43.820824,-79.26908
VanBrenk's Fruit Farm & Nursery Ltd,"31760 Erin Line, Fingal, ON  N0L 1K0",7,Ontario,42.673069,-81.214813
VandeLaar Vineyards Inc,"15434 Niagara Parkway, RR 1, Niagara-on-the-Lake, ON  L0S 1J0",6,Ontario,43.25351,-79.126832
VanDenBroek Farms Inc,"1557 Millborough Line, RR 3, Campbellville, ON  L0P 1B0",5,Ontario,43.49059,-80.01291
VanDenHeede Farms Ltd,"2938 Swimming Pool Road, RR 1, La Salette, ON  N0E 1H0",2,Ontario,42.902746,-80.546252
Vanderstelt Farms Ltd,"40 Jerseyville Road, RR 8, Brantford, ON  N3T 5M1",19,Ontario,43.170469,-80.433595
VanElswyk Farms Ltd,"1013 Garden Lane, RR 1, Millgrove, ON  L0R 1V0",3,Ontario,43.350695,-79.99339
Vanessa Hill Farms Inc,"1936 Brantford Road 4, RR 3, Vanessa, ON  N0E 1V0",5,Ontario,42.983319,-80.515859
VanHove Holdings Inc,"145172 Potters Road, RR 2, Tillsonburg, ON  N4G 4G7",14,Ontario,42.803611,-80.728963
VanYmeren Orchards Inc,"8692 Rogers Road, RR 5, Aylmer, ON  N5H 2R4",44,Ontario,42.831139,-80.926222
VanZanten Greenhouses,"879 Foss Road, RR 4, Fenwick, ON  L0S 1C0",2,Ontario,43.030539,-79.349008
Varner Productions Limited,"567 Hillsdale Avenue East, Toronto, ON  M4S 1V1",1,Ontario,43.706037,-79.384816
Vaughan Gymnastics Club,"15 Connie Crescent, Suite 9, Vaughan, ON  L4K 1L3",1,Ontario,43.82131,-79.4910311
Venex Capital Corp Ltd.,"365 Bay Street, Suite 500, Toronto, ON  M5H 2V1",1,Ontario,43.6509356,-79.3811809
Verbeek Farms Limited,"4979 London Line, RR 1, Wyoming, ON  N0N 1T0",3,Ontario,42.936182,-82.164958
Verbrugge AG Group Inc,"454 Windham Road 14, RR 7, Simcoe, ON  N3Y 4K6",1,Ontario,42.826244,-80.460006
Vergeer Enterprises Ltd,"22987 Pioneer Line, Rodney, ON  N0L 2C0",7,Ontario,42.569765,-81.68404
Veri Hydroponics Inc,"215 Thames Road West, Exeter, ON  N0M 1S3",20,Ontario,43.3599786,-81.481515
Verkuyl Farms Ltd,"616150 13th Line, RR 6, Woodstock, ON  N4S 7W1",6,Ontario,43.149336,-80.766906
Vetech Laboratories Inc,"131 Malcolm Road, Guelph, ON  N1K 1A8",1,Ontario,43.5383735,-80.319638
Via Verde Hydroponics Ltd,"1102 Mersea Road 5, Leamington, ON  N8H 3V6",63,Ontario,42.072248,-82.598226
Vienna Farms Ltd,"1420 Lobsinger Line, RR 1, Waterloo, ON  N2J 4G8",30,Ontario,43.488969,-80.518174
Viewpointe Winery,"687 County Road 50 East, RR 1, Harrow, ON  N0R 1G0",6,Ontario,42.092318,-82.95292
Vilaca Farms Inc,"145 Pleasant Ridge Road, Brantford, ON  N3T 5L5",15,Ontario,43.10399,-80.342166
Vincent P. Colizza Architect Inc.,"2611 Queensview Drive, Suite 100, Ottawa, ON  K2B 8K2",1,Ontario,45.352364,-75.789419
Vine Fresh Acres Ltd,"1911 Deer Run Road, Leamington, ON  N8H 3V7",24,Ontario,42.062069,-82.467053
Virgil Greenhouses Ltd,"337 Hunter Road, Niagara-on-the-Lake, ON  L0S 1J0",2,Ontario,43.25351,-79.126832
Vision Entertainment,"555 Richmond Street West, Suite 1007, P.O. Box 1107, Toronto, ON  M5V 3B1",4,Ontario,43.646749,-79.401762
Viva Napoli Inc,"679 Mount  Pleasant Road, Toronto, ON  M4S 2N2",1,Ontario,43.7053,-79.388917
Volta Electric Ltd.,"200 Viceroy Road, Unit 9, Concord, ON  L4K 3N8",1,Ontario,43.7881721,-79.4737996
Voogt Greenhouses Ltd,"510 Line 1, RR 2, Niagara-on-the-Lake, ON  L0S 1J0",4,Ontario,43.25351,-79.126832
W Charlot Grains Ltd,"3557 Road 119, RR 2, Stratford, ON  N5A 6S4",3,Ontario,43.353242,-80.987562
Wall Farms Ltd,"1825 7th Street, RR 3, St Catharines, ON  L2R 6P9",5,Ontario,43.15509,-79.284047
Warren Greenhouses (1983) Ltd,"115 Strange Street, Kitchener, ON  N2G 1R4",6,Ontario,43.448672,-80.508118
Way-Kim Farms Ltd,"286150 Airport Road, RR 1, Norwich, ON  N0J 1P0",2,Ontario,42.980872,-80.596957
WD Potato Ltd,"3644 Side Road 10, RR 2, Beeton, ON  L0G 1A0",7,Ontario,44.101376,-79.800805
West Pointe Greenhouses,"404 Mersea Road 3, Leamington, ON  N8H 3V5",44,Ontario,42.085786,-82.619578
Weth Mushrooms Inc,"35809 Union Road, RR 2, Goderich, ON  N7A 3X8",2,Ontario,43.642833,-81.70568
Wiens Vineyards,"1055 Line 2, RR 2, Niagara-on-the-Lake, ON  L0S 1J0",40,Ontario,43.25351,-79.126832
Wildhagens Ltd,"7291 Milborogh Line, RR 3, Campbellville, ON  L0P 1B0",12,Ontario,43.49059,-80.01291
Wilfrid Park,"227 Front Street East, Suite 401, Toronto, ON  M5A 1E8",7,Ontario,43.650805,-79.366137
William Almas Farms Ltd,"1700 Concession 4 West, RR 1, Troy, ON  L0R 2B0",2,Ontario,43.22449,-80.197423
William Falk Farms Ltd.,"1037 Lakeshore Road, RR 3, Niagara-on-the-Lake, ON  L0S 1J0",30,Ontario,43.25351,-79.126832
Willow Creek Farms,"027469 30th Side Road, RR 1, Thornbury, ON  N0H 2P0",4,Ontario,44.559855,-80.469424
Willow Lake Ventures Inc,"879 Lakeshore Road, RR 3, Niagara-on-the-Lake, ON  L0S 1J0",3,Ontario,43.25351,-79.126832
Willow Spring Hydroponic Farms Ltd,"6500 Fansher Road, RR 2, Florence, ON  N0P 1R0",17,Ontario,42.7082138061523,-82.0165786743164
Willowbrook Nurseries Inc,"935 Victoria Avenue, RR 4, Fenwick, ON  L0S 1C0",55,Ontario,43.030539,-79.349008
Wilmot Orchards Inc,"3337 Concession Road 3, Newcastle, ON  L1B 1L9",11,Ontario,43.917887,-78.548227
Wilsonville Greenhouses,"190 Norfolk County Road 19 East, Wilsonville, ON  N0E 1Z0",8,Ontario,43.012571,-80.251192
Winkelmolen Nursery Ltd,"148 Lynden Road Box 190, Lynden, ON  L0R 1T0",53,Ontario,43.230361,-80.134647
Wisk Air Helicopters Limited,"520 Orville Wieben Crescent, Thunder Bay, ON  P7E 6M9",2,Ontario,48.368348,-89.313392
Wittington Properties Limited,"22 St. Clair Avenue East, Suite 1400, Toronto, ON  M4T 2S5",1,Ontario,43.69005,-79.385441
Witzke's Greenhouses Ltd,"1621 Pebblestone Road, Courtice, ON  L1E 2H1",26,Ontario,43.9309932,-78.8023298
WJ Neufeld Farms Inc,"1373 McNab Road, RR 5, Niagara-on-the-Lake, ON  L0S 1J0",3,Ontario,43.25351,-79.126832
WJI Farms Inc,"433 Erie Street South, RR 1, Wheatley, ON  N0P 2P0",6,Ontario,42.101244,-82.424689
Woodbine Entertainment Group,"555 Rexdale Boulevard, Etobicoke, ON  M9W 5L2",1,Ontario,43.713772,-79.602592
Woodley Farm & Greenhouses,"1222 Norfolk County Road 19 East, RR 1, Wilsonville, ON  N0E 1Z0",4,Ontario,43.012571,-80.251192
Woodside Greenhouses Inc,"545 Essex Road 37, RR 3, Leamington, ON  N8H 3V6",15,Ontario,42.072248,-82.598226
Woodville Farms Limited,"360 Farms Road, RR 2, Woodville, ON  K0M 2T0",13,Ontario,44.530125,-79.074992
World Class Gymnastics Inc.,"95 Frid Street, Unit 12, Hamilton, ON  L8P 4M3",1,Ontario,43.256318,-79.893959
World Lynkz,"239A Alice Street, Cornwall, ON  K6H 4R8",1,Ontario,45.019051,-74.7073425
Wridgeview Greenhouses Ltd.,"768 County Road 50 East, RR 1, Harrow, ON  N0R 1G0",6,Ontario,42.092318,-82.95292
Yabu Pushelberg,"55 Booth Avenue, Toronto, ON  M4M 2M3",2,Ontario,43.655236,-79.34148
Yamana Gold Inc,"200 Bay Street, Suite 2200, Toronto, ON  M5J 2J3",1,Ontario,43.647152,-79.379769
Yin's Ginseng Farms,"204 McMichael Road, RR 4, Waterford, ON  N0E 1Y0",3,Ontario,42.934711,-80.292693
York Entrepreneurship Development Institute,"8199 Yonge Street, Unit 402, Markham, ON  L3T 2C6",1,Ontario,43.826435,-79.426737
York University,"4700 Keele Street ATTN: Faculty Relations, Toronto, ON  M3J 1P3",1,Ontario,43.771903,-79.4932
You Can Dance Studios Inc.,"4540 Eastgate Parkway, Suite 4, Mississauga, ON  L4W 3W6",2,Ontario,43.63955,-79.611902
Young Street Gardens Ltd,"6850 Young Street, RR 3, Smithville, ON  L0R 2A0",14,Ontario,43.085973,-79.619484
Yumei Sushi 2006 Ltd.,"2116F Queen Street East, Toronto, ON  M4E 1E2",1,Ontario,43.671079,-79.295644
Zaza Espresso Bar,"256 Beresford Avenue, Toronto, ON  M6S 3B3",1,Ontario,43.6523299,-79.4782712
ZDS Farms Ltd,"113 County Road 18, Leamington, ON  N8H 3V5",6,Ontario,42.085786,-82.619578
Zen Japanese Restaurant,"2803 Eglinton Avenue East, Scarborough, ON  M1J 2E1",1,Ontario,43.737057,-79.246162
Zurich Canadian Holdings Limited,"100 King Street West, Suite 5500, Box 290, Toronto, ON  M5X 1C9",1,Ontario,43.649344,-79.382302
5943214 MB Ltd o/a Crocus Country Pork,"P.O. Box 5, Cartwright, MB  R0K 0L0",3,Manitoba,49.008374,-99.260335
6313434 Manitoba Ltd o/a Precision Produce,"Box 32, 33096 Rat River Road, Otterburne, MB  R0A 1G0",12,Manitoba,49.49588,-97.174257
Borealis Films Manitoba Inc.,"70 Arthur Street, Suite 333, Winnipeg, MB  R3B 1G7",2,Manitoba,49.896071,-97.141793
Bronson Dairy Inc.,"Box 48,  RR 1, Landmark, MB  R0A 0X0",4,Manitoba,49.598848,-96.832426
Buhler Trading Inc.,"1260 Clarence Avenue, Winnipeg, MB  R3T 1T2",6,Manitoba,49.832762,-97.161789
Canmark Family Farming Ltd.,"Box 1198, Roblin, MB  R0L 1P0",2,Manitoba,51.229353,-101.35515
Chabot Implements Co Ltd,"Box 1238, Portage la Prairie, MB  R1N 3J9",1,Manitoba,49.902962,-98.491601
Connery's Riverdale Farms Ltd,"Box 158, Portage La Prairie, MB  R1N 3B2",21,Manitoba,49.96576,-98.295855
Cottonwood Cattle Co. Ltd.,"RR 3, Site 70, Box 8, Portage La Prairie, MB  R1N 3A3",1,Manitoba,49.962519,-98.290966
Excel Genetics Limited Partnership,"Box 539, Niverville, MB  R0A 1E0",1,Manitoba,49.673008,-96.992634
Freightliner Manitoba Ltd,"1731 Middleton Avenue, Brandon, MB  R7C 1A7",15,Manitoba,49.885467,-99.961355
Frontiers North Inc.,"Box 40063, RPO Lagimodiere, Winnipeg, MB  R2C 4P3",1,Manitoba,49.914791,-97.023191
Gang Nam Style Sushi,"290 Selkirk Avenue, Winnipeg, MB  R2W 2L8",1,Manitoba,49.912922,-97.136361
Great White Bear Tours Inc.,"1441 Waverley Street, Winnipeg, MB  R3T 0P7",1,Manitoba,49.824821,-97.179377
Hyena Productions Inc,"70 Arthur Street, Suite 333, Winnipeg, MB  R3B 1G7",3,Manitoba,49.896071,-97.141793
Interlake Eastern Regional Health Authority,"P.O. Box 339, Pinawa, MB  R0E 1L0",1,Manitoba,50.145623,-95.902405
Jeffries Brothers Vegetable Growers Inc,"Box 668, Portage La Prairie, MB  R1N 3C2",10,Manitoba,49.947422,-98.537482
Levski Logistic Inc.,"7 Elm Street, St. Andrews, MB  R1A 2Y6",3,Manitoba,50.07026,-96.97593
Little Morden Services (1987) Ltd.,"P.O. Box 1540, Morden, MB  R6M 1B4",1,Manitoba,49.191456,-98.095902
Loveday Mushrooms Farms Ltd.,"556 Mission Street, Winnipeg, MB  R2J 0A2",1,Manitoba,49.898426,-97.102202
Manitoba Speed Skating Association,"145 Pacific Avenue, Winnipeg, MB  R3B 2Z6",1,Manitoba,49.900324,-97.134509
Maple Leaf Foods Inc.,"6355 Richmond Avenue East, Brandon, MB  R7A 7M5",11,Manitoba,49.8279,-99.858612
Maxim Transportation Services Inc. o/a Maxim Truck & Trailer,"1860 Brookside Boulevard, Winnipeg, MB  R3C 2E6",2,Manitoba,49.955107,-97.216563
Mayfair Farms,"Box 160, 310B Brandon Avenue, Portage La Prairie, MB  R1N 3B2",3,Manitoba,49.96576,-98.295855
Meridian Manufacturing Inc,"P.O. Box 760, Winkler, MB  R6W 4A8",5,Manitoba,49.179174,-97.938727
New Generation Pork Finishing Inc.,"Box 1177, 237 Main Street, Niverville, MB  R0A 1E0",4,Manitoba,49.673008,-96.992634
Northern Potato Co Ltd,"Box 33, Property ID 68109, Bagot, MB  R0H 0E0",10,Manitoba,50.008215,-98.686135
OakNook Honey Products Ltd.,"P.O. Box 67, Ashville, MB  R0L 0A0",18,Manitoba,51.326668,-100.474513
OP Digital Inc.,"191 Lombard Avenue, Suite 602, Winnipeg, MB  R3B 0X1",2,Manitoba,49.896359,-97.137993
Pink Pictures Inc.,"70 Arthur Street, Suite 333, Winnipeg, MB  R3B 1G6",2,Manitoba,49.897969,-97.140134
Portage Transport Inc.,"Box 865, Portage La Prairie, MB  R1N 3C3",5,Manitoba,49.924216,-98.480011
Prairie Mountain Health (Brandon RHA),"P.O. Box 310, Shoal Lake, MB  R0J 1Z0",1,Manitoba,50.509545,-100.611541
Prinsco Canada Inc.,"210A Cargill Road, Winkler, MB  R6W 4A5",1,Manitoba,49.179171,-97.938727
Royal Winnipeg Ballet,"380 Graham Avenue, Winnipeg, MB  R3C 4K2",2,Manitoba,49.891269,-97.14575
Searle Greenhouses Ltd,"Box 160, East Selkirk, MB  R0E 0M0",18,Manitoba,50.102861,-96.851058
Silver Weanlings Inc.,"Box 1320, Arborg, MB  R0C 0A0",4,Manitoba,50.9057350158691,-97.2180099487305
St. Paul's Home,"703 Jackson Street, Dauphin, MB  R7N 2N2",1,Manitoba,51.142747,-100.062919
Superior Finishes Inc.,"80 Paramount Road, Winnipeg, MB  R2X 2W3",1,Manitoba,49.949874,-97.192251
The Russell Inn Hotel & Conference Centre,"Box 578, Highway 16, Russell, MB  R0J 1W0",1,Manitoba,50.785753,-101.279173
The Winnipeg Symphony Orchestra Inc.,"1650 One Lombard Place, Winnipeg, MB  R3B 0X3",2,Manitoba,49.895623,-97.134522
University of Manitoba,"66 Chancellors Circle, Suite 208, Winnipeg, MB  R3T 2N2",4,Manitoba,49.8098449,-97.1333039
Vanderveen's Greenhouses Ltd,"Box 957, 33127 Road 25 West, Carman, MB  R0G 0J0",16,Manitoba,49.50238,-98.00195
W.F. Farms Ltd.,"RR 4, Box 22, Portage La Prairie, MB  R1N 3A4",3,Manitoba,50.036981,-98.52623
Wait Till MB Inc,"716 Oak Street, Winnipeg, MB  R3M 3R7",3,Manitoba,49.859679,-97.182115
Winnipeg Health Region/U of Manitoba,"650 Main Street, 4th Floor, Winnipeg, MB  R3B 1E2",2,Manitoba,49.9026914,-97.1356271
Woo Jin Park o/a Waskada Genesis Inn,"24 Railway Avenue, Waskada, MB  R0M 2E0",1,Manitoba,49.151829,-100.624326
101162336 Saskatchewan Ltd. dba Country Squire Inn,"P.O. Box 699, 503 Hudson Avenue, Fort Qu'Appelle, SK  S0G 1S0",1,Saskatchewan,50.646772,-103.843707
"101184720 SK Ltd dba IGA (Leader, SK)","214 1st Avenue West, Leader, SK  S0N 1H0",1,Saskatchewan,50.916054,-109.78308
"101205567 Saskatchewan, Ltd. dba Royal Hotel","207 Railway Avenue, Weyburn, SK  S4H 0A4",1,Saskatchewan,49.6605695,-103.8556957
101231175 Saskatchewan Ltd. dba Wolseley Motel,"P.O. Box 459, Trans Canada Highway 1, Wolseley, SK  S0G 5H0",1,Saskatchewan,50.296725,-103.289697
644643 Alberta Ltd. (Voyage Air),"P.O. Box 145, Buffalo Narrows, SK  S0M 0J0",1,Saskatchewan,55.839809,-108.429857
916719 Alberta Ltd. dba Liberty Tax Service,"A23 134 Primrose Drive, Saskatoon, SK  S7K 5S6",1,Saskatchewan,52.167477,-106.644044
Advantage Investment and Management Company Inc O/A Lloydminster Power & Leisure Centre,"502 Avenue L. South, Saskatoon, SK  S7M 2H4",1,Saskatchewan,52.121658,-106.687376
Alpha Industries,"810 56th Street East, Suite 1, Saskatoon, SK  S7K 5Y8",1,Saskatchewan,52.180244,-106.646507
Barrich Farms (1994) Ltd,"Box 610, Outlook, SK  S0L 2N0",24,Saskatchewan,51.356405,-107.164226
Bergen Excavating Ltd,"4 Emerald Hill Drive, White City, SK  S4L 0B7",1,Saskatchewan,50.439544,-104.37006
Biomed Recovery & Disposal Ltd.,"Box 334, Aberdeen, SK  S0K 0A0",1,Saskatchewan,52.218103,-106.23886
Brandt Industries Ltd.,"Box 317, Regina, SK  S4P 3A1",1,Saskatchewan,50.384339,-104.560634
Brebner Bros. Farms Ltd,"Box 31, Rockhaven, SK  S0M 2R0",1,Saskatchewan,52.655414,-108.809399
Bru-Del Farms Ltd.,"Box 190, Melfort, SK  S0E 1A0",1,Saskatchewan,52.860598,-104.60092
Bumblebee Stucco Inc.,"P.O. Box 1585, Kindersley, SK  S0L 1S0",1,Saskatchewan,51.468147,-109.155357
Cairnside Farms Ltd,"Box 219, Harris, SK  S0L 1K0",1,Saskatchewan,51.778158,-107.551522
Central Botanical Growers Ltd,"Box 114 , RR 3, 310 Valley Road, Saskatoon, SK  S7K 3J6",16,Saskatchewan,52.118763,-106.611927
CGI Information Systems and Management Consultants Inc,"1900 Albert Street, Regina, SK  S4P 4K8",1,Saskatchewan,50.448014,-104.618207
CJ Brothers Restaurant Ltd. o/a Pronto,"1101 Kramer Boulevard, Suite D, Regina, SK  S4S 5W4",1,Saskatchewan,50.415553,-104.59574
Cocajen Farms Ltd,"43 Kernaghan Crescent, Prince Albert, SK  S6X 1C8",2,Saskatchewan,53.194582,-105.703166
Croyance Moose Jaw Hotel Inc dba Croyance Moose Jaw Hotel,"350 Diefenbaker Drive, Moose Jaw, SK  S6J 1N2",1,Saskatchewan,50.418636,-105.534525
Crystal Fresh Drinking Water Ltd. o/a Crystal Fresh Drinking Water,"1979 Chaplin Street West, Suite 20, Swift Current, SK  S9H 5J1",1,Saskatchewan,50.284701,-107.830626
Cypress View Land & Cattle Corp,"NE Sec 15-09-18 W3rd, P.O. Box 1698, Shaunavon, SK  S0N 2M0",1,Saskatchewan,49.646448,-108.421639
Daymart Coatings Ltd.,"1st Avenue North, Suite 740, Saskatoon, SK  S7K 1Y1",1,Saskatchewan,52.138444,-106.661011
Delta Aggregates,"Box 1677, Swift Current, SK  S9H 4G6",1,Saskatchewan,50.198036,-107.825747
Dietrich Farms Ltd.,"Box 68, Mendham, SK  S0N 1P0",2,Saskatchewan,50.792637,-109.755646
Dimension 3 Hospitality Corporation o/a Days Inn,"1139 8th Street East, Saskatoon, SK  S7H 0S3",2,Saskatchewan,52.114879,-106.643726
Dimension 3 Hospitality Corporation o/a Motel 6,"1139 8th Street East, Saskatoon, SK  S7H 0S3",2,Saskatchewan,52.114879,-106.643726
Dream Asset Management Corp. o/a Dream Unlimited,"2100 8th Street East, Suite 112, Saskatoon, SK  S7H 0V1",1,Saskatchewan,52.1148155,-106.625431
Dutch Growers Garden Centre Regina,"3320 Pasqua Street, Regina, SK  S4S 7G8",2,Saskatchewan,50.423954,-104.640904
Eagle Spirit Ranch,"P.O. Box 321, Willow Bunch, SK  S0H 4K0",2,Saskatchewan,49.389301,-105.62729
Fayad Holdings Inc dba Canadian Tire Gas Bar,"290 Marquis Road West, Prince Albert, SK  S6V 7Y5",1,Saskatchewan,53.180263,-105.763027
Five Hills Health Region,"455 Fairford Street East, Moose Jaw, SK  S6H 1H3",2,Saskatchewan,50.3925785,-105.5233206
Great Western Brewing Company Ltd.,"519 Second Avenue North, Saskatoon, SK  S7K 2C6",1,Saskatchewan,52.136475,-106.660138
Han Chang Investment Corporation o/a Carra Valla Inn,"708 Saskatchewan Avenue East, Melfort, SK  S0E 1A0",1,Saskatchewan,52.860598,-104.60092
Heck's Enterprises,"Box 149, Scepter, SK  S0N 2H0",1,Saskatchewan,50.862905,-109.270712
Heliotrope Organic Farm,"RR 2, Craven, SK  S0G 0W0",1,Saskatchewan,50.709532,-104.804749
Herperger Farms Ltd.,"P.O. Box 22, Atwater, SK  S0A 0C0",1,Saskatchewan,50.774481,-102.222199
Hilbert Honey Co Ltd,"Box 668, NW7-36-22-W2, Humboldt, SK  S0K 2A0",2,Saskatchewan,52.201393,-105.134075
Hislop Land & Cattle Company Ltd,"Box 329, Arcola, SK  S0C 0G0",1,Saskatchewan,49.569692,-102.390008
Hub City Iron & Metal Ltd.,"Box 105B, RR 4, 320 71st Street East, Saskatoon, SK  S7K 3J7",2,Saskatchewan,52.118763,-106.611927
Janeil Enterprises Inc o/a Sweetheart Pollinators,"Box 155, Eatonia, SK  S0L 0Y0",12,Saskatchewan,51.015591,-109.481099
Jay's Welding Ltd.,"Box 250, Bienfait, SK  S0C 0M0",1,Saskatchewan,49.219354,-102.735098
K&A Construction,"P.O. Box 2055, Martensville, SK  S0K 2T0",1,Saskatchewan,52.42219,-106.591773
Kenroc Building Materials Co. Ltd.,"1275 Broad Street, Suite 200, Regina, SK  S4B 1Y2",1,Saskatchewan,,
LVB Auto Ltd. dba North Battleford Hyundai,"Box 1270, North Battleford, SK  S9A 3L8",1,Saskatchewan,52.959161,-108.36666
Mcmillan Motor Products Inc.,"P.O. Box 760, Kipling, SK  S0G 2S0",2,Saskatchewan,50.297831,-102.797197
Melfort Agricultural Society,"Box 816, Melfort, SK  S0E 1A0",1,Saskatchewan,52.860598,-104.60092
Mitsubishi Hitachi Power Systems Canada Ltd o/a MHPSC,"826 58th Street East, Saskatoon, SK  S7K 5Z4",1,Saskatchewan,52.183903,-106.648833
Mosaic Canada LLC dba Mosaic Potash Esterhazy,"Mosaic Potash Esterhazy General Delivery, Esterhazy, SK  S0A 0X0",1,Saskatchewan,50.687428,-102.017606
North Star Fertilizers Partnership,"P.O. Box 907, Hudson Bay, SK  S0E 0Y0",1,Saskatchewan,52.949194,-102.365317
North Star School,"P.O. Box 250, Hyas, SK  S0A 1K0",1,Saskatchewan,51.805454,-102.337208
Northern Medical Services,"333 25th Street East, Suite 404, Saskatoon, SK  S7K 0L7",2,Saskatchewan,52.132051,-106.654347
Palliser Farmland Management Corp,"1914 Hamilton Street, Suite 300, Regina, SK  S4P 3N6",1,Saskatchewan,50.4487677,-104.6093955
Paradigm Consulting Group Inc.,"1874 Scarth Street, Suite 1700, Regina, SK  S4P 4B3",2,Saskatchewan,50.449651,-104.610931
Pedigree Poultry Ltd.,"P.O. Box 619, Regina Beach, SK  S0G 4C0",12,Saskatchewan,50.7888,-105.017662
Peter A. Abrametz Professional Corpoartion,"1000 1st Avenue West, Prince Albert, SK  S6V 4Y4",1,Saskatchewan,53.2039661,-105.7570689
Point North Ventures Inc. dba Cudworth Motor Inn,"P.O. Box 599, Cudworth, SK  S0K 1B0",1,Saskatchewan,52.352909,-105.971055
Prairie Dome Enterprises Ltd,"Box 36, SW 36-24-4 W2, Yorkton, SK  S3N 2V6",2,Saskatchewan,51.203725,-102.4159
Prairie North Regional Health Authority,"1092 107th Street, North Battleford, SK  S9A 1Z1",1,Saskatchewan,52.7733,-108.2887191
Prairie Rose Outfitters Inc,"230 Keeley Crescent, Saskatoon, SK  S7J 4B4",2,Saskatchewan,52.100487,-106.586507
Prairie Trail Dairy,"SW32-39-3W of the 3rd, Box 1179, Warman, SK  S0K 4S0",1,Saskatchewan,52.318635,-106.585146
Premier Global Production Company Inc.,"P.O. Box 27021, Regina, SK  S4R 8R8",2,Saskatchewan,50.473902,-104.631878
Prince Albert Parkland Health Region,"1521 6th Avenue West, Prince Albert, SK  S6V 5K1",1,Saskatchewan,53.199074,-105.7698
